"","date","Appliances","lights","T1","RH_1","T2","RH_2","T3","RH_3","T4","RH_4","T5","RH_5","T6","RH_6","T7","RH_7","T8","RH_8","T9","RH_9","T_out","Press_mm_hg","RH_out","Windspeed","Visibility","Tdewpoint","rv1","rv2"
"9905",NA,100,0,21.32333,37.36333,19.42667,39,23.66667,39.53,19.7,34.2,18.7,49.86,8.1,39.76667,19,30.66667,22.79,37.56,19.35667,37.2,6.466667,761.6,77.33333,3.333333,40,2.7,24.08827,24.08827
"9906",NA,110,0,21.46333,37.76333,19.56667,38.86,23.66667,38.99,19.7,34.2,18.7,49.52667,8.233333,38.83333,19,30.7,22.79,37.5,19.365,37.1725,6.633333,761.55,75.66667,3.166667,40,2.55,7.143096,7.143096
"9907",NA,120,0,21.53333,37.76667,19.76333,38.7,23.53333,38.59667,19.7,34.2,18.7225,49.2,8.6,37.29,19,30.7,22.89,37.59,19.39,37.09,6.8,761.5,74,3,40,2.4,1.720975,1.720975
"9908",NA,120,0,21.6,37.36,19.96333,38.56667,23.35667,38.13333,19.7,34.2,18.79,48.93333,9.133333,35.82333,19,30.66667,22.92667,37.56,19.29,37,6.733333,761.5,74.33333,3.166667,40,2.416667,10.1026,10.1026
"9909",NA,120,0,21.7,37.2,20.13333,38.29667,23.23,37.8,19.7,34.2,18.79,48.66333,9.2,30.4,19,30.53333,23,37.43333,19.35667,36.93333,6.666667,761.5,74.66667,3.333333,40,2.433333,13.21293,13.21293
"9910",NA,110,0,21.76,37.12667,20.26,38.03,23.2,37.5,19.7,34.2,18.79,48.53,8.866667,29.73333,19,30.445,23.1,37.36333,19.39,36.86333,6.6,761.5,75,3.5,40,2.45,37.23788,37.23788
"9911",NA,120,0,21.84,37,20.32333,38.06,23.13333,37.36,19.7,34.09,18.79,48.26,8.566667,31.2,19,30.35667,23.1,37.23,19.32333,36.73,6.533333,761.5,75.33333,3.666667,40,2.466667,17.67235,17.67235
"9912",NA,110,0,21.89,36.86333,20.39,37.86,23.06667,37.16333,19.7,34.09,18.79,48.12667,8.366667,31.32667,19,30.29,23.1,37.2,19.35667,36.66333,6.466667,761.5,75.66667,3.833333,40,2.483333,43.85968,43.85968
"9913",NA,110,0,21.96333,36.73,20.5,37.76,23,37.03,19.7,34,18.79,47.96667,8.3,32.32333,19,30.23,23.16667,37.2,19.29,36.59,6.4,761.5,76,4,40,2.5,6.774031,6.774031
"9914",NA,230,0,22,36.59,20.5,37.62667,22.96333,36.86333,19.7,34,18.79,47.82667,8.226667,33.26333,19,30.29,23.2,37.16333,19.32333,36.46667,6.5,761.4333,75.33333,4,40,2.466667,28.52046,28.52046
"9915",NA,180,0,22.06667,36.59,20.6,37.43,22.89,36.73,19.7,34,18.79,47.49,8.46,33.99667,19,30.29,23.26,37.16333,19.39,36.73333,6.6,761.3667,74.66667,4,40,2.433333,20.61222,20.61222
"9916",NA,70,0,22.1,36.4,20.66667,37.29,22.79,36.52667,19.7,34,18.79,47.23,8.695,32.3675,19,30.29,23.29,37.32667,19.39,37.96667,6.7,761.3,74,4,40,2.4,11.28181,11.28181
"9917",NA,70,0,22.1,36.4,20.73,37.22333,22.79,36.32667,19.7,34,18.79,47.09,8.726667,31.36667,19,30.29,23.23,37.4,19.39,38.83333,6.8,761.2333,73.33333,4,40,2.366667,39.87877,39.87877
"9918",NA,80,0,22.23,36.39,20.815,37.1725,22.7,36.19333,19.7,33.96333,18.79,47.03,8.5,31.43,19,30.23,23.29,37.46667,19.5,39.2,6.9,761.1667,72.66667,4,40,2.333333,19.93382,19.93382
"9919",NA,80,0,22.29,36.39,20.89,37,22.7,36,19.76,34.96333,18.79,46.86333,8.76,31.36333,19,30.2,23.29,37.32667,19.5,39.2,7,761.1,72,4,40,2.3,29.57813,29.57813
"9920",NA,100,0,22.29,36.06,20.89,36.66333,22.6,35.76,19.92667,36.33,18.85667,46.79,8.86,29.92667,19,30.2,23.39,37.26,19.5,39.13333,7.116667,761.05,71.5,4,40,2.3,45.34822,45.34822
"9921",NA,80,0,22.35667,35.93333,20.96333,36.53,22.6,35.62667,20.06667,36.86333,18.89,46.66333,8.666667,29.59333,19,30.2,23.39,37.12667,19.56667,38.93333,7.233333,761,71,4,40,2.3,19.24049,19.24049
"9922",NA,90,0,22.5,35.9,21.1,36.46667,22.6,35.5,20.23,37.19333,18.89,46.53,8.766667,30.29333,19,30.2,23.5,37.16333,19.6,38.86,7.35,760.95,70.5,4,40,2.3,18.59458,18.59458
"9923",NA,80,0,22.56667,35.82667,21.1,36.32667,22.6,35.43333,20.35667,37.4,18.89,46.36333,9.233333,28.36667,19,30.1,23.5,37.09,19.6,39,7.466667,760.9,70,4,40,2.3,18.71459,18.71459
"9924",NA,100,0,22.6,35.76,21.2,36.2,22.6,35.29,20.42667,37.5,18.89,46.15667,9.066667,27.43,19,30.1,23.5,37.2,19.6,38.93,7.583333,760.85,69.5,4,40,2.3,9.107647,9.107647
"9925",NA,100,0,22.6,35.62667,21.2,36.2,22.6,35.26,20.5,37.43333,18.89,46.06,9,28.09667,19,30,23.5,37.2,19.6,38.5925,7.7,760.8,69,4,40,2.3,2.096727,2.096727
"9926",NA,80,0,22.6,35.56,21.16667,36.2,22.6,35.2,20.5,37.36333,18.9175,45.925,9,28.59667,19,30,23.53333,37.2,19.6,38.32667,7.8,760.7667,69,4,40,2.4,13.06014,13.06014
"9927",NA,100,0,22.66667,35.5,21.16667,36.2,22.6,35.09,20.56667,37.29,18.92667,45.82667,9,28.72333,19,30,23.6,37.095,19.6,38.13333,7.9,760.7333,69,4,40,2.5,15.24815,15.24815
"9928",NA,160,0,22.7,35.53,21.2,36.2,22.6,35.09,20.6,36.99,19,45.66333,9.4,28.09333,19.06667,30,23.6,37,19.6,38,8,760.7,69,4,40,2.6,8.926395,8.926395
"9929",NA,460,0,22.7,35.66333,21.2,36.12667,22.6,35.09,20.53333,36.59667,19,45.59,9.6,27.23333,19.1,30.05,23.63333,37.12667,19.6,37.86333,8.1,760.6667,69,4,40,2.7,27.90732,27.90732
"9930",NA,120,0,22.73,37.72333,21.2,36.03,22.6,35.09,20.5,36.22333,19,45.53,9.823333,26.53,19.06667,30,23.7,37.2,19.6,37.79,8.2,760.6333,69,4,40,2.8,18.55298,18.55298
"9931",NA,70,0,22.79,40.895,21.2,36.36333,22.6,35.5,20.4175,35.92,19,45.66333,9.63,26.32333,19.06667,30,23.7,37.06,19.6,37.66333,8.3,760.6,69,4,40,2.9,32.14052,32.14052
"9932",NA,100,0,22.79,39.72333,21.2,36.8,22.6,35.76,20.39,35.65667,19,45.79,9.5,26.49667,19.1,30.1,23.76,37,19.6,37.59,8.2,760.6167,69.33333,4,40,2.883333,46.20579,46.20579
"9933",NA,100,0,22.7,38.33333,21.2,37.06,22.6,35.9,20.35667,35.46667,19,45.79,9.5,26.2475,19.1,30.03333,23.79,36.96667,19.6,37.46667,8.1,760.6333,69.66667,4,40,2.866667,12.96752,12.96752
"9934",NA,130,0,22.7,37.8,21.1,37.06,22.6,35.9,20.29,35.32667,19.03333,45.79,9.566667,26.56667,19.1,30.03333,23.79,36.9,19.6,37.32667,8,760.65,70,4,40,2.85,11.96751,11.96751
"9935",NA,110,0,22.7,37.13333,21.1,36.93333,22.6,35.86333,20.29,35.16333,19.1,45.73,9.36,26.56667,19.1,30.1,23.79,36.79,19.6,37.26,7.9,760.6667,70.33333,4,40,2.833333,42.44827,42.44827
"9936",NA,110,0,22.7,36.86,21,36.76,22.6,35.73,20.29,35.03,19.09667,45.16667,9.226667,26.76,19.1,30,23.85667,36.79,19.6,37.12667,7.8,760.6833,70.66667,4,40,2.816667,34.95058,34.95058
"9937",NA,220,0,22.6,36.46667,21,36.7675,22.6,35.56,20.2,34.86333,19.43,43.89333,9.066667,28.63333,19.1,30,23.89,36.79,19.56667,37,7.7,760.7,71,4,40,2.8,44.22148,44.22148
"9938",NA,430,0,22.6,36.32667,20.92667,36.79,22.6,35.43333,20.13333,34.79,19.63333,42.86333,8.866667,30.23333,19.1,30.1,23.89,36.73,19.5,36.93333,7.583333,760.7167,72.33333,4.166667,38.16667,2.916667,10.46215,10.46215
"9939",NA,290,0,22.6,36.2,20.89,36.9,22.6,35.46667,20.16667,34.76,19.76,42.39,8.626667,31.99667,19.1,30.1,23.92667,36.7,19.56667,36.79,7.466667,760.7333,73.66667,4.333333,36.33333,3.033333,26.42752,26.42752
"9940",NA,250,0,22.6,36.2,20.89,36.96667,22.6,35.4,20.1,34.7,19.89,42.13333,8.426667,33.53,19.1,30.23,24,36.7,19.5,36.73,7.35,760.75,75,4.5,34.5,3.15,11.40349,11.40349
"9941",NA,260,10,22.7,36.65667,20.89,36.93333,22.6,35.43333,20.1,34.7,19.96333,41.8,8.263333,34.96667,19.1,30.29,24,36.82667,19.56667,36.7,7.233333,760.7667,76.33333,4.666667,32.66667,3.266667,5.105768,5.105768
"9942",NA,250,10,22.7,37.06333,20.82333,37.06,22.6,35.5,20.1,34.7,20.1,41.46667,8.19,36.22667,19.1,30.39,24,36.96667,19.5,36.62667,7.116667,760.7833,77.66667,4.833333,30.83333,3.383333,5.103094,5.103094
"9943",NA,240,0,22.73,37.5,20.79,37.19333,22.6,35.645,20.1,35.33,20.16667,41.26667,8,37.86,19.1,30.46333,23.92667,37.36,19.5,36.59,7,760.8,79,5,29,3.5,7.500905,7.500905
"9944",NA,190,0,22.79,37.76,20.79,37.46667,22.66667,35.79,20.16667,36.25667,20.23,41.15667,7.933333,38.39333,19.1,30.53333,24,37.56,19.5,36.5675,6.75,760.85,80.5,4.666667,27.83333,3.533333,5.835497,5.835497
"9945",NA,70,10,22.89,38.26667,20.7,37.8,22.66667,35.86333,20.2,37.45667,20.29,41.36333,7.763333,40.13333,19.1,30.6,23.89,37.73,19.5,36.5,6.5,760.9,82,4.333333,26.66667,3.566667,31.33307,31.33307
"9946",NA,80,10,23.03,38.26667,20.7,38.33333,22.73,36.2,20.26,38.19667,20.445,41.645,7.623333,41.86,19.1,30.7,23.89,37.59667,19.5,36.5,6.25,760.95,83.5,4,25.5,3.6,25.78243,25.78243
"9947",NA,90,0,23.2,37.9,20.7,38.53,22.73,36.2,20.29,38.73,20.5,41.52667,7.466667,44.36,19.125,30.7675,23.89,37.5,19.5,36.5,6,761,85,3.666667,24.33333,3.633333,33.53865,33.53865
"9948",NA,100,0,23.13333,37.63333,20.63333,38.59,22.66667,36.2,20.29,38.79,20.5,41.32667,7.26,46.5,19.2,30.85667,23.89,37.5,19.42667,36.43333,5.75,761.05,86.5,3.333333,23.16667,3.666667,43.06657,43.06657
"9949",NA,110,0,23.1,37.22333,20.6,38.59,22.6,36.2,20.39,38.79,20.53333,41.16333,7.026667,49.03,19.2,31.03333,23.89,37.43333,19.5,36.5,5.5,761.1,88,3,22,3.7,31.83436,31.83436
"9950",NA,130,10,23.1,37.03,20.6,38.53,22.6,36.2,20.39,38.7225,20.6,40.89,6.833333,51.09667,19.2,31.1,23.96333,37.4,19.46333,36.46667,5.516667,761.1667,88.33333,3,21.83333,3.766667,28.50033,28.50033
"9951",NA,170,0,23.1,36.745,20.56667,38.36333,22.53333,36.2,20.39,38.62667,20.63333,40.86333,6.4,53.2,19.2,31.23,23.96333,37.46667,19.46333,36.46667,5.533333,761.2333,88.66667,3,21.66667,3.833333,44.74221,44.74221
"9952",NA,120,0,23.1,36.53,20.5,38.29,22.56667,36.09,20.39,38.43,20.7,44.92333,6.026667,55.83333,19.2,31.29,23.96333,37.56667,19.39,36.53,5.55,761.3,89,3,21.5,3.9,13.75079,13.75079
"9953",NA,110,10,23.1,36.86333,20.5,39.25667,22.5,36.09,20.32333,38.15667,20.79,45.09667,5.833333,57.42667,19.16667,31.32333,23.89,37.76,19.39,36.59,5.566667,761.3667,89.33333,3,21.33333,3.966667,24.52175,24.52175
"9954",NA,120,0,23.06667,37.12667,20.5,39.72333,22.56667,36.23,20.29,38.02667,20.79,43.82333,5.656667,58.39,19.16667,31.39,23.89,37.9,19.39,36.59,5.583333,761.4333,89.66667,3,21.16667,4.033333,47.34133,47.34133
"9955",NA,120,0,23,37.2,20.46333,39.79,22.5,36.36333,20.29,37.9,20.73,43.16,5.73,60.39,19.1,31.42667,23.89,37.9,19.39,36.59,5.6,761.5,90,3,21,4.1,7.123124,7.123124
"9956",NA,110,0,23,37.26,20.39,39.8725,22.5,36.5,20.29,37.76,20.73,42.69333,5.9,61.13333,19.1,31.5,23.92667,37.86333,19.5,36.59,5.583333,761.4667,90.33333,2.833333,28.16667,4.133333,8.706035,8.706035
"9957",NA,120,0,23,37.2,20.32333,39.96667,22.5,36.56,20.29,37.62667,20.7,42.19333,5.76,61,19.2,31.6,24,37.79,19.42667,36.59,5.566667,761.4333,90.66667,2.666667,35.33333,4.166667,44.34552,44.34552
"9958",NA,130,0,22.96333,37.2,20.26,40,22.5,36.59,20.2,37.36333,20.76,41.86,5.466667,61.99333,19.2,31.6,24,37.76,19.39,36.56,5.55,761.4,91,2.5,42.5,4.2,25.3847,25.3847
"9959",NA,130,0,22.89,37.2,20.2,39.93333,22.42667,36.53,20.2,37.23,20.7,41.56,5.333333,62.66,19.2,31.7,24,37.7,19.46333,36.56,5.533333,761.3667,91.33333,2.333333,49.66667,4.233333,9.520482,9.520482
"9960",NA,130,0,22.89,37.2,20.1,39.9,22.39,36.5,20.2,37.06,20.7,41.36,5.433333,63.99333,19.13333,31.7,24.1,37.7,19.46333,36.56,5.516667,761.3333,91.66667,2.166667,56.83333,4.266667,28.10183,28.10183
"9961",NA,80,0,22.82333,37.06667,20.1,39.96667,22.39,36.5,20.13333,37,20.7,41.16333,5.56,64.46667,19.13333,31.73,24.1,37.7,19.39,36.5,5.5,761.3,92,2,64,4.3,27.38399,27.38399
"9962",NA,80,10,22.79,37,20,39.93333,22.39,36.5,20.1,36.9,20.7,41.03,5.833333,64.59,19.2,31.79,24.1,37.89,19.39,36.5,5.566667,761.3333,91.66667,1.833333,56.66667,4.316667,44.68719,44.68719
"9963",NA,60,10,22.79,37,20,40,22.39,36.59,20.1,36.9,20.7,40.86333,5.966667,64.65667,19.2,31.89,24.1,38.22333,19.39,36.5,5.633333,761.3667,91.33333,1.666667,49.33333,4.333333,35.23903,35.23903
"9964",NA,60,0,22.7,37.12667,19.89,40.12667,22.32333,36.66333,20.1,37.09,20.63333,40.93,6,64.49333,19.2,31.89,24.06667,38.43333,19.46333,36.63333,5.7,761.4,91,1.5,42,4.35,28.05759,28.05759
"9965",NA,40,0,22.7,37.26,19.82333,40.12667,22.29,36.7,20.1,37.16333,20.445,41.595,6,64.43333,19.2,31.89,24,38.63333,19.39,36.73,5.766667,761.4333,90.66667,1.333333,34.66667,4.366667,22.38291,22.38291
"9966",NA,60,0,22.66667,37.46667,19.79,40.2,22.29,36.7,20.1,37.2,20.29,42.22667,5.966667,64.49667,19.2,31.89,23.96333,38.96333,19.39,36.86333,5.833333,761.4667,90.33333,1.166667,27.33333,4.383333,5.284558,5.284558
"9967",NA,60,0,22.6,37.4,19.73,40.2,22.29,36.7,20.1,37.2,20.23,42.56,5.966667,64.69,19.2,31.96333,23.89,39.29667,19.39,37.12667,5.9,761.5,90,1,20,4.4,32.9041,32.9041
"9968",NA,50,0,22.6,37.4,19.66667,40.29,22.29,36.7,20.1,37.2,20.16667,42.96333,6.045,64.495,19.2,32,23.89,39.645,19.46333,37.4,5.883333,761.4833,90.16667,1.166667,27.5,4.4,8.406448,8.406448
"9969",NA,40,0,22.53333,37.4,19.6,40.29,22.2,36.62667,20.025,37.1175,20.1,43.22333,6.09,64.09333,19.2,32,23.79,39.89,19.5,37.65667,5.866667,761.4667,90.33333,1.333333,35,4.4,24.32866,24.32866
"9970",NA,40,0,22.5,37.4,19.56667,40.4,22.2,36.7,20,37.09,20.06667,43.53,6.09,63.56667,19.29,32.09,23.79,40.36333,19.42667,37.86333,5.85,761.45,90.5,1.5,42.5,4.4,8.391742,8.391742
"9971",NA,30,0,22.4175,37.4,19.5,40.46667,22.2,36.66333,20,37.09,20,43.66333,6.09,62.83333,19.29,32.09,23.79,40.73,19.5,38.15667,5.833333,761.4333,90.66667,1.666667,50,4.4,6.489798,6.489798
"9972",NA,60,10,22.39,37.4,19.46333,40.5,22.2,36.66333,20,37.09,19.92667,43.96667,6.09,62.5,19.29,32.09,23.73,40.93,19.42667,38.29,5.816667,761.4167,90.83333,1.833333,57.5,4.4,20.80284,20.80284
"9973",NA,50,0,22.39,37.43333,19.39,40.5,22.1,36.7,20,37.06,19.89,44.03,6.09,62.22333,19.29,32.09,23.7,40.96,19.5,38.53,5.8,761.4,91,2,65,4.4,12.7923,12.7923
"9974",NA,50,0,22.32333,37.43333,19.39,40.62667,22.1,36.7,20,37,19.89,44.16333,6.09,62.03,19.29,32.2,23.63333,40.56667,19.5,38.72333,5.733333,761.4,90.66667,2,58,4.283333,34.6883,34.6883
"9975",NA,60,0,22.29,37.5,19.39,40.76,22.1,36.79,20,37.06,19.85667,44.4,6.19,61.82667,19.29,32.2,23.56667,40.4,19.5,38.82667,5.666667,761.4,90.33333,2,51,4.166667,12.4542,12.4542
"9976",NA,60,0,22.29,37.5,19.29,40.845,22.1,36.79,19.92667,37.06,19.79,44.4,6.263333,61.9,19.29,32.2,23.5,40.6,19.56667,39.02667,5.6,761.4,90,2,44,4.05,47.91069,47.91069
"9977",NA,60,0,22.26,37.5,19.29,40.9,22.1,36.79,19.89,37,19.79,44.53,6.3,61.86333,19.29,32.2,23.5,41.06667,19.5,39.2,5.533333,761.4,89.66667,2,37,3.933333,38.22026,38.22026
"9978",NA,70,0,22.2,37.5,19.29,40.9,22.1,36.79,19.96333,37,19.73,44.66333,6.3,61.86333,19.29,32.2,23.42667,41.4,19.5,39.2,5.466667,761.4,89.33333,2,30,3.816667,42.06849,42.06849
"9979",NA,50,0,22.2,37.5,19.26,40.86333,22.1,36.9,19.89,37,19.7,44.79,6.23,61.05667,19.29,32.2,23.39,41.8,19.5,39.32667,5.4,761.4,89,2,23,3.7,43.7805,43.7805
"9980",NA,60,0,22.2,37.5,19.26,40.86333,22.1,36.82667,19.89,37,19.7,44.86333,5.896667,61.13,19.29,32.2,23.39,42.13333,19.5,39.46667,5.166667,761.3833,89.66667,2,29.66667,3.583333,0.4807774,0.4807774
"9981",NA,50,0,22.1,37.5,19.2,40.79,22.1,36.79,19.89,37,19.7,45,5.833333,63.1,19.29,32.2,23.35667,42.8,19.5,39.53,4.933333,761.3667,90.33333,2,36.33333,3.466667,1.805843,1.805843
"9982",NA,50,0,22.1,37.5,19.2,40.86333,22.1,36.79,19.89,37,19.63333,45,5.833333,62.83333,19.29,32.23,23.29,43.13333,19.525,39.6725,4.7,761.35,91,2,43,3.35,14.29623,14.29623
"9983",NA,50,0,22.06667,37.5,19.16667,40.86333,22.1,36.79,19.89,36.96667,19.6,45.03,5.433333,62.59,19.29,32.29,23.29,43.32667,19.6,39.76,4.466667,761.3333,91.66667,2,49.66667,3.233333,4.026578,4.026578
"9984",NA,50,0,22,37.5,19.1,40.86333,22.1,36.79,19.89,36.96667,19.6,45.09,5.1,62.53,19.29,32.29,23.23,43.32667,19.6,39.79,4.233333,761.3167,92.33333,2,56.33333,3.116667,48.43973,48.43973
"9985",NA,70,0,22,37.5,19,40.79,22.1,36.79,19.89,36.96667,19.6,45.2,4.39,61.09,19.29,32.2675,23.2,43.65667,19.6,39.86333,4,761.3,93,2,63,3,28.22812,28.22812
"9986",NA,60,0,22,37.5,19,40.79,22.1,36.79,19.89,36.9,19.5,45.29,3.86,62.23333,19.29,32.2,23.2,43.93,19.6,40,4.083333,761.2667,93.5,1.833333,61.16667,3.15,49.23524,49.23524
"9987",NA,60,0,21.96333,37.46667,19,40.79,22.1,36.79,19.79,36.845,19.5,45.36333,4.2,65.7,19.29,32.2,23.2,44.26667,19.6,40,4.166667,761.2333,94,1.666667,59.33333,3.3,41.83194,41.83194
"9988",NA,50,0,21.89,37.4,18.92667,40.86333,22.1,36.79,19.79,36.79,19.5,45.43333,4.396667,65.73333,19.29,32.2,23.175,44.4975,19.6,40.12667,4.25,761.2,94.5,1.5,57.5,3.45,44.00969,44.00969
"9989",NA,50,0,21.89,37.4,18.89,40.93333,22.1,36.79,19.79,36.79,19.5,45.5,3.996667,63.73333,19.29,32.2,23.1,44.59,19.6,40.2,4.333333,761.1667,95,1.333333,55.66667,3.6,12.22124,12.22124
"9990",NA,50,0,21.815,37.3175,18.82333,40.93333,22.1,36.79,19.79,36.76,19.5,45.53,3.826667,65.63333,19.29,32.2,23.1,44.7,19.6,40.32667,4.416667,761.1333,95.5,1.166667,53.83333,3.75,36.60336,36.60336
"9991",NA,40,0,21.79,37.29,18.79,40.9,22.1,36.79,19.79,36.76,19.5,45.59,3.966667,66.22667,19.29,32.2,23.1,44.9,19.6,40.4,4.5,761.1,96,1,52,3.9,24.9303,24.9303
"9992",NA,30,0,21.79,37.29,18.79,40.96667,22.1,36.79,19.79,36.7,19.39,45.5,4.063333,66.85667,19.29,32.2,23.06667,44.96667,19.6,40.5,4.55,761.1,95.83333,1,51.33333,3.933333,25.16881,25.16881
"9993",NA,30,0,21.79,37.29,18.7,41.12667,22.1,36.79,19.79,36.7,19.39,45.56,4.19,66.66333,19.29,32.2,23,44.9,19.6,40.5,4.6,761.1,95.66667,1,50.66667,3.966667,28.40581,28.40581
"9994",NA,50,0,21.7,37.32667,18.7,41.2,22.1,36.9,19.79,36.73,19.39,45.59,3.966667,65.8,19.29,32.2,23,44.79,19.6,40.53,4.65,761.1,95.5,1,50,4,32.63385,32.63385
"9995",NA,50,0,21.7,37.4,18.65,41.245,22.1,36.9,19.79,36.73,19.39,45.59,3.9,66.32667,19.29,32.23,23,44.73,19.6,40.59,4.7,761.1,95.33333,1,49.33333,4.033333,3.235625,3.235625
"9996",NA,70,0,21.63333,37.32667,18.6,41.23,22.1,36.9,19.7,36.7,19.39,45.7,4.06,67.06333,19.29,32.29,22.89,44.66333,19.6,40.59,4.75,761.1,95.16667,1,48.66667,4.066667,33.83062,33.83062
"9997",NA,50,0,21.63333,37.32667,18.53333,41.29,22.1,36.9,19.76,36.7,19.39,45.7,4,66.99667,19.29,32.23,22.96333,44.59,19.6,40.66333,4.8,761.1,95,1,48,4.1,36.76858,36.76858
"9998",NA,50,0,21.6,37.29,18.56667,41.4,22.13333,36.9,19.7,36.7,19.35667,45.7,4.366667,68.62333,19.29,32.29,22.89,44.53,19.6,40.7,4.766667,761.0667,95.33333,1,48.66667,4.116667,5.564983,5.564983
"9999",NA,60,0,21.6,37.29,18.5,41.46667,22.13333,36.9,19.7,36.7,19.35667,45.7,4.5,68.16333,19.29,32.29,22.89,44.66333,19.6,40.76,4.733333,761.0333,95.66667,1,49.33333,4.133333,2.332731,2.332731
"10000",NA,50,0,21.56667,37.4,18.5,41.59,22.2,36.93333,19.7,36.7,19.29,45.79,4.23,67.03,19.29,32.29,22.89,44.66333,19.6,40.79,4.7,761,96,1,50,4.15,6.545516,6.545516
"10001",NA,50,0,21.5,37.4,18.42667,41.59,22.2,37,19.7,36.7,19.29,45.79,4.165,67.7225,19.26,32.29,22.89,44.59,19.6,40.79,4.666667,760.9667,96.33333,1,50.66667,4.166667,44.04782,44.04782
"10002",NA,60,0,21.5,37.43333,18.39,41.62667,22.2,37,19.7,36.7,19.29,45.79,4.263333,68.12667,19.26,32.36333,22.79,44.29,19.6,40.86333,4.633333,760.9333,96.66667,1,51.33333,4.183333,41.98627,41.98627
"10003",NA,60,0,21.5,37.5,18.39,41.7,22.2,37,19.7,36.7,19.29,45.86333,4.433333,68.62333,19.29,32.4,22.79,44.29,19.66667,40.96667,4.6,760.9,97,1,52,4.2,43.40714,43.40714
"10004",NA,60,0,21.5,37.5,18.39,41.82667,22.2,37,19.7,36.7,19.29,45.9,4.5,68.62333,19.245,32.345,22.79,44.2,19.6,40.9,4.6,760.9333,97,1,52.66667,4.183333,1.669146,1.669146
"10005",NA,60,0,21.42667,37.43333,18.32333,41.9,22.2,37,19.7,36.7,19.2225,45.8175,4.53,68.46667,19.23,32.32667,22.79,44.2,19.6,41,4.6,760.9667,97,1,53.33333,4.166667,5.39535,5.39535
"10006",NA,50,0,21.39,37.4,18.29,41.93333,22.2,37,19.7,36.7,19.2,45.86333,4.656667,68.73333,19.23,32.32667,22.79,44.13333,19.66667,41.06,4.6,761,97,1,54,4.15,27.46484,27.46484
"10007",NA,50,0,21.39,37.4,18.29,42.06,22.2,37.09,19.66667,36.7,19.26,45.9,4.9,69.02667,19.29,32.4,22.79,44,19.66667,41.09,4.6,761.0333,97,1,54.66667,4.133333,5.465887,5.465887
"10008",NA,50,0,21.35667,37.5,18.29,42.09,22.2,37.09,19.6,36.7,19.2,45.9,4.966667,68.96667,19.2,32.29,22.79,44,19.6,41.03,4.6,761.0667,97,1,55.33333,4.116667,36.12953,36.12953
"10009",NA,50,0,21.35667,37.5,18.29,42.16333,22.2,37.09,19.6,36.7,19.2,45.9,5.03,69.25667,19.2,32.36333,22.76,43.9,19.6,41.09,4.6,761.1,97,1,56,4.1,36.25051,36.25051
"10010",NA,90,0,21.29,37.645,18.29,42.23,22.2,37.09,19.6,36.7,19.2,45.96667,5.156667,69.73,19.2,32.4,22.7,43.9,19.66667,41.29667,4.75,761.1,97,1.333333,56.83333,4.25,39.47609,39.47609
"10011",NA,60,0,21.29,38.03,18.29,42.36333,22.16667,37,19.6,36.7,19.2,46,5.226667,69.99667,19.2,32.4,22.7,43.82667,19.6,41.4,4.9,761.1,97,1.666667,57.66667,4.4,30.87391,30.87391
"10012",NA,70,0,21.29,38.22333,18.2,42.53,22.1,36.93333,19.6,36.76,19.2,46,5.366667,70.33,19.2,32.43333,22.7,43.9,19.6,41.32667,5.05,761.1,97,2,58.5,4.55,25.15037,25.15037
"10013",NA,370,0,21.29,38.16333,18.2,42.59,22.1,36.9,19.6,36.86,19.2,46.03,5.433333,70.79333,19.2,32.5,22.66667,43.83333,19.6,41.29,5.2,761.1,97,2.333333,59.33333,4.7,22.80747,22.80747
"10014",NA,70,0,21.29,38.03,18.2,42.59,22.03333,36.82667,19.6,37.06,19.2,46.09,5.5,71,19.2,32.5,22.6,43.76,19.6,41.36333,5.35,761.1,97,2.666667,60.16667,4.85,1.73329,1.73329
"10015",NA,60,10,21.26,38.03,18.2,42.62667,22,36.66333,19.6,37.23,19.2,46.12667,5.53,71.29333,19.2,32.56,22.6,43.96333,19.7,41.56,5.5,761.1,97,3,61,5,10.48194,10.48194
"10016",NA,50,0,21.2,38.22333,18.2,42.62667,22,36.59,19.6,37.36333,19.26,46.33333,5.656667,71.62667,19.2,32.53,22.6,43.89,19.7,41.43333,5.566667,761.1333,96.66667,3,61.33333,5.016667,17.13936,17.13936
"10017",NA,50,0,21.2,38.29,18.2,42.79,22,36.7,19.6,37.62667,19.29,46.05667,5.833333,71.76333,19.2,32.59,22.6,43.52667,19.63333,41.29,5.633333,761.1667,96.33333,3,61.66667,5.033333,27.27974,27.27974
"10018",NA,70,0,21.2,38.29,18.2,42.86333,22,36.7,19.66667,37.76,19.35667,45.33,5.85,71.7175,19.26,32.7,22.6,43.26667,19.63333,41.23,5.7,761.2,96,3,62,5.05,38.47422,38.47422
"10019",NA,80,0,21.2,38.46667,18.23,42.96333,21.96333,36.7,19.6,37.79,19.32333,44.69333,5.966667,72.06,19.2,32.7,22.5,42.93,19.6,41.16333,5.766667,761.2333,95.66667,3,62.33333,5.066667,21.43823,21.43823
"10020",NA,70,0,21.2,38.4,18.23,43.09,21.89,36.7225,19.6,37.79,19.39,44.36,6.123333,72.15667,19.26,32.76,22.5,42.73,19.6,41.0675,5.833333,761.2667,95.33333,3,62.66667,5.083333,34.32308,34.32308
